WKT,Cadlog,Id_acident,Cadloga,Cadlogb,Alt_num,Referencia,Data,Hora,Cod_acid,Fonte,Viatura,Dp,Talao,Sentido,Pista,Veiculos,Vitimas,Dec,Distrito,Folha,Princ_a,Princ_b,Placa1,Tipo_plac1,Placa2,Tipo_plac2,Placa3,Tipo_plac3,Tipo_acide,Flag_dupl,Nv_dupl,Duplacas,Dia
"POINT EMPTY",,D111101849,98912,,,PXR MARGARIDA C,2011/11/11,2303,2,D,,53,9025,B,,11000000000000000,0100,VA,36,0000,98912,,EJN6566,MO,EMW3603,AU,,,CO,,,,
"POINT (-46.562622 -23.573244)",,D111101850,04568,,,PXAV METARLURGI,2011/11/10,2130,4,D,,54,4891,,,10000000000000000,0100,CT,49,0811,04568,,,AU,,,,,AT,,,,
"POINT (-46.467015 -23.620447)",,D111101851,99789,,759,,2011/11/21,0058,2,D,,54,4938,,,00000000000000010,0100,VA,25,0811,99789,,,SI,,,,,SI,,,,
"POINT (-46.443263 -23.630872)",,D111101852,45526,,880,,2011/11/01,2137,4,D,,54,10074,,,00000000000000010,0100,VA,25,0811,45526,,,SI,,,,,AT,,,,
"POINT (-46.446588 -23.624682)",,D111101853,34500,,8439,,2011/11/05,1437,2,D,,54,10242,,,11000000000000000,0100,VA,50,0811,34500,,EQP1482,MO,DUB5228,AU,,,CO,,,,
"POINT EMPTY",,D111101854,99997,,10,,2011/11/05,2305,4,D,,54,10248,,,00000000000000010,0200,VA,25,0811,99997,,,SI,,,,,AT,,,,
"POINT (-46.446734 -23.622632)",,D111101855,09044,,4656,,2011/11/06,0300,2,D,,54,10249,,,11000000000000000,0100,VA,32,0811,09044,,MBS6416,MO,EUV6213,AU,,,CH,,,,
"POINT (-46.46662 -23.629077)",,D111101857,40369,,22,,2011/11/20,0541,4,D,,54,10837,,,00000000000000010,0100,VA,32,0811,40369,,,SI,,,,,AT,,,,
"POINT (-46.470793 -23.627423)",,D111101858,99845,,30,,2011/11/21,0322,2,D,,54,10872,,,11000000000000000,0100,VA,25,0811,99845,,DVW8570,MO,DIL4724,AU,,,CO,,,,
"POINT EMPTY",,D111101859,39704,,,PXR MARIO FERRA,2011/11/24,1530,2,D,,54,11028,,,10000000000000000,0100,VA,25,0811,39704,,CDJ8879,AU,,,,,CH,,,,
"POINT EMPTY",,D111101860,99789,,1,,2011/11/27,0120,2,D,,54,11136,,,20000000000000000,0200,VA,25,0811,99789,,DMO1420,AU,DOL2116,AU,,,CO,,,,
"POINT EMPTY",,D111101861,17269,,741,,2011/11/18,1733,4,D,,55,4634,,,01000000000000000,0100,VP,55,0812,17269,,DYW8361,MO,,,,,AT,,,,
"POINT (-46.484678 -23.586851)",,D111101862,75483,,470,,2011/11/22,1145,4,D,,55,4662,,,01000000000000000,0100,VP,55,0812,75483,,EQR2133,MO,,,,,AA,,,,
"POINT (-46.497268 -23.572942)",,D111101863,45908,,200,,2011/11/20,1900,2,D,,55,4701,,,01000000000000000,0200,VP,77,0812,45908,,EJP9562,MO,,,,,QM,,,,
"POINT (-46.502238 -23.576653)",,D111101865,17824,,25800,,2011/11/03,1709,2,D,,55,10151,,,00001000000000000,0100,MO,33,0812,17824,,,BI,,,,,QM,,,,
"POINT (-46.464961 -23.55296)",,D111101866,17824,,15050,,2011/11/06,0300,2,D,,55,10292,,,01000000000000000,0200,MO,33,0812,17824,,CWW7226,MO,,,,,QM,,,,
"POINT (-46.504202 -23.570129)",,D111101867,17824,,2700,,2011/11/08,2218,2,D,,55,10374,,,01100000000000000,0100,MO,33,0812,17824,,DJC4766,ON,EXA6987,MO,,,CO,,,,
"POINT EMPTY",,D111101868,17824,63104,,,2011/11/10,1040,4,D,,55,10443,,,01000000000000000,0100,VA,,0812,17824,63104,,MO,,,,,AT,,,,
"POINT EMPTY",,D111101869,70248,,400,,2011/11/12,1459,4,D,,55,10532,,,01000000000000000,0100,VP,55,0812,70248,,,MO,,,,,AT,,,,
"POINT EMPTY",,D111101870,75483,,250,,2011/11/12,2350,2,D,,55,10554,,,11000001000000000,0200,VP,55,0812,75483,,MGZ1230,MO,,AU,DJE8586,OU,CO,,,,
"POINT (-46.508407 -23.550185)",,D111101871,63074,,649,,2011/11/14,1840,2,D,,55,10623,,,10000000000000000,0100,VP,55,0812,63074,,EEX2467,AU,,,,,CP,,,,
"POINT (-46.492554 -23.553329)",,D111101872,75483,,20,,2011/11/17,2032,2,D,,55,10754,C,,11000000000000000,0100,VP,55,0812,75483,,DLN2724,MO,DQH5698,AU,,,CO,,,,
"POINT (-46.508017 -23.564655)",,D111101873,73373,,443,,2011/11/20,0950,4,D,,55,10848,,,10000000000000000,0100,VP,55,0813,73373,,EUB1057,AU,,,,,AT,,,,
"POINT (-46.491779 -23.553665)",,D111101874,14330,73412,,,2011/11/20,1905,2,D,,55,10863,,,11000000000000000,0100,VP,77,0813,14330,73412,DZS5940,MO,DDF0809,AU,,,CF,,,,
"POINT EMPTY",,D111101875,17824,,15960,,2011/11/22,0031,4,D,,55,10915,,,10000000000000000,0100,MO,33,0813,17824,,HFG3913,AU,,,,,AT,,,,
"POINT (-46.483428 -23.555681)",,D111101877,02181,75433,,,2011/11/07,0630,2,D,,66,1342,,,20000000000000000,0300,VA,04,0814,02181,75433,CNY8664,AU,EHQ3317,AU,,,CO,,,,
"POINT (-46.510414 -23.559601)",,D111101878,75435,59174,,,2011/11/14,0925,4,D,,66,1413,,,10010000000000000,0100,VP,78,0814,59174,75435,CBR6959,CA,,AU,,,AT,,,,
"POINT (-46.514081 -23.559208)",,D111101879,02181,,9291,,2011/11/14,0900,2,D,,66,1417,,,11000000000000000,0100,VA,60,0814,02181,,BMV4304,AU,EQP2895,MO,,,CO,,,,
"POINT EMPTY",,D111101880,75433,,885,,2011/11/19,1205,2,D,,66,1468,,,01000000000100000,0100,VA,38,0814,75433,,EXD8702,MO,BTL0443,CM,,,CT,,,,
"POINT (-46.507441 -23.564936)",,D111101881,75435,,840,,2011/11/21,1055,2,D,,66,1475,,,20000000000000000,0100,VA,27,0814,75435,,AWI0072,AU,EBK9932,AU,,,CO,,,,
"POINT EMPTY",,D111101882,11830,,3242,,2011/11/21,1348,2,D,,66,1480,B,,20000000000000000,0200,VA,24,0814,11830,,CTH3018,AU,CHR7488,AU,,,CH,,,,
"POINT (-46.500074 -23.599461)",,D111101883,02181,,6201,,2011/11/24,1000,2,D,,66,1513,C,,11000000000000000,0100,VA,60,0814,02181,,DEH3919,AU,EJO4803,MO,,,CO,,,,
"POINT EMPTY",,D111101884,02181,,11314,,2011/11/28,0700,2,D,,66,1545,B,,10000000000000000,0300,VA,60,0814,02181,,EEN0343,AU,,,,,CP,,,,
"POINT (-46.487801 -23.603769)",,D111101885,02181,,0,,2011/11/30,1100,2,D,,66,4805,,,00100000000000000,0100,VA,60,0814,02181,,ELQ4253,ON,,,,,QD,,,,
"POINT (-46.484267 -23.601709)",,D111101886,02181,,4,,2011/11/30,1445,2,D,,66,4847,B,,01000000000000000,0100,VA,60,0814,02181,,DTN6359,MO,,,,,CH,,,,
"POINT (-46.502167 -23.60714)",,D111101887,07066,09580,,,2011/11/01,2312,4,D,,66,5890,,,00000000000000010,0100,VA,24,0815,07066,09580,,SI,,,,,AT,,,,
"POINT (-46.500347 -23.590055)",,D111101888,22268,,,PXAV ITAQUERA,2011/11/05,1800,2,D,,66,5965,,,10001000000000000,0100,VA,38,0815,22268,,,BI,EUY3090,AU,,,CO,,,,
"POINT (-46.49307 -23.610506)",,D111101889,02181,14875,,,2011/11/06,0410,2,D,,66,5982,,,20000000000000000,0100,VA,04,0815,02181,14875,AOA2696,AU,CVB5270,AU,,,SI,,,,
"POINT EMPTY",,D111101890,11830,,,PX NEGREIROS,2011/11/09,2100,2,D,,66,6063,,,11000000000000000,0100,VA,24,0815,11830,,DYB5624,AU,DUX7388,MO,,,CO,,,,
"POINT (-46.505796 -23.604887)",,D111101891,02181,09580,,,2011/11/12,1647,2,D,,66,6121,,,11000000000000000,0100,VA,20,0815,02181,09580,CAF4877,AU,DZS7317,MO,,,CO,,,,
"POINT (-46.501324 -23.608783)",,D111101892,11830,,1150,,2011/11/20,1047,2,D,,66,6303,,,10000000000000000,0500,VA,24,0815,11830,,DRR0340,AU,,,,,CH,,,,
"POINT EMPTY",,D111101893,71986,,180,,2011/11/20,1350,2,D,,66,6307,B,,11000000000000000,0100,VA,38,0815,71986,,DRV0570,MO,DRB0035,AU,,,CL,,,,
"POINT EMPTY",,D111101894,02181,,5000,,2011/11/27,1130,2,D,,66,6467,,,11000000000000000,0200,VA,60,0815,02181,,EXC6592,MO,DRC1829,AU,,,CL,,,,
"POINT (-46.502209 -23.591988)",,D111101895,02181,09580,,,2011/11/29,0820,2,D,,66,6514,,,11000000000000000,0100,VA,20,0815,02181,09580,DZR2713,MO,CLV4657,AU,,,CO,,,,
"POINT (-46.527985 -23.611114)",,D111101896,02181,,5555,,2011/11/13,0900,2,D,,66,6738,,,00000000100000000,0100,VA,60,0816,02181,,,MC,,,,,QD,,,,
"POINT (-46.530139 -23.599592)",,D111101897,17135,,0,,2011/11/12,0500,2,D,,66,7239,,,11000000000000000,0100,VA,27,0816,17135,,,MO,,AU,,,CO,,,,
"POINT EMPTY",,D111101898,43404,,366,,2011/11/08,1222,2,D,,69,1358,,,11000000000000000,0100,VP,56,0817,43404,,DOU5854,MO,CMN0063,AU,,,CO,,,,
"POINT (-46.518474 -23.608027)",,D111101899,17824,,12900,,2011/11/26,0828,2,D,,69,1538,,,01000000000000000,0100,MO,33,0817,17824,,CMT8303,MO,,,,,QM,,,,
"POINT (-46.536803 -23.607684)",,D111101900,23546,,127,,2011/11/01,2230,2,D,,69,6867,,,01000000000000000,0100,VP,26,0817,23546,,,MO,,,,,SI,,,,
"POINT (-46.510296 -23.608412)",,D111101901,10560,,485,,2011/11/02,0659,2,D,,69,6870,,,10000000000000000,0100,VP,75,0817,10560,,EUN0288,AU,,,,,CH,,,,
"POINT (-46.513883 -23.604011)",,D111101902,43404,,1300,,2011/11/07,2310,2,D,,69,7042,,,11000000000000000,0100,VP,56,0817,43404,,JNJ0259,AU,EGY5070,MO,,,CO,,,,
"POINT (-46.519442 -23.611335)",,D111101903,69724,,150,,2011/11/05,1800,4,D,,69,7054,,,00000000000000010,0100,VP,27,0817,69724,,,SI,,,,,AT,,,,
"POINT (-46.509224 -23.604465)",,D111101904,78277,,174,,2011/11/10,2139,4,D,,69,7123,,,01000000000000000,0100,VP,56,0817,78277,,ECP0534,MO,,,,,AT,,,,
"POINT (-46.516343 -23.599193)",,D111101905,59048,63103,,,2011/11/06,1600,2,D,,69,7166,,,11000000000000000,0100,VP,75,0817,59048,63103,ENQ0113,AU,EXA8910,MO,,,CO,,,,
"POINT EMPTY",,D111101906,40017,,90,,2011/11/12,1730,2,D,,69,7172,,,01000000000000000,0100,VP,56,0817,40017,,,MO,,,,,CH,,,,
"POINT (-46.71218 -23.454666)",,D111101907,43404,,1900,,2011/11/12,2050,2,D,,69,7173,,,01000000000000010,0100,VP,56,0817,43404,,YAQ7083,SI,EQS8691,MO,,,SI,,,,
"POINT (-46.748327 -23.503195)",,D111101908,04752,73507,,,2011/11/13,0026,2,D,,69,7183,,,11000000000000000,0100,VP,75,0817,04752,24478,EPK4891,AU,DJK0578,MO,,,CO,,,,
"POINT (-46.711205 -23.572881)",,D111101909,43404,,166,,2011/11/14,0516,4,D,,69,7217,,,00100000000000000,0100,VP,56,0817,43404,,ELW2206,ON,,,,,AT,,,,
"POINT (-46.658043 -23.468651)",,D111101911,02878,,3620,,2011/11/28,1600,4,D,,69,7653,,,10000000000000000,0100,VP,78,0818,02878,,CAF6306,AU,,,,,AT,,,,
"POINT (-46.62272 -23.509715)",,D111101912,22133,,414,,2011/11/03,1705,2,D,,70,1316,,,01000000000100000,0100,VP,56,0819,22133,,DJK9848,MO,EVL0233,CM,,,CF,,,,
"POINT (-46.740851 -23.642483)",,D111101913,24338,,7360,,2011/11/16,1450,2,D,,70,1440,,,11000000000000000,0100,VP,26,0819,24338,,DWW4237,MO,BRJ1342,AU,,,CO,,,,
"POINT EMPTY",,D111101915,24338,04683,,,2011/11/04,0700,2,D,,70,6079,,,11000000000000000,0200,VP,74,0819,04683,24338,EXA3315,MO,DIT0233,AU,,,CF,,,,
"POINT (-46.751506 -23.643113)",,D111101916,33377,,195,,2011/11/07,0820,2,D,,70,6094,,,01000000000000010,0100,VP,78,0819,33377,,BJN9550,MO,,SI,,,CO,,,,
"POINT EMPTY",,D111101917,60455,,159,,2011/11/05,1800,4,D,,70,6103,,,01000000000000000,0100,VP,26,0819,60455,,,MO,,,,,AT,,,,
"POINT (-46.719547 -23.538566)",,D111101918,73512,,,NC,2011/11/16,1800,2,D,,70,6274,B,,00000000000000010,0100,VP,56,0819,73512,,,SI,,,,,QD,,,,
"POINT (-46.58593 -23.522126)",,D111101919,04531,,950,,2011/11/23,1800,2,D,,70,6404,,,11000000000000000,0100,VP,78,0819,04531,,ELW2098,AU,DRZ4846,MO,,,CO,,,,
"POINT (-46.664822 -23.57233)",,D111101920,75274,,49,,2011/11/18,1824,2,D,,70,7354,,,11000000000100000,0200,VP,56,0819,75274,,,MO,ERW9166,AU,BPY8745,CM,CO,,,,
"POINT (-46.575855 -23.59549)",,D111101921,17824,22002,,,2011/11/07,1500,4,D,,70,10320,B,,01000000000000000,0100,VP,,0819,17824,22002,EXE6742,MO,,,,,AT,,,,
"POINT EMPTY",,D111101922,17824,,8700,,2011/11/29,1913,2,D,,70,11234,,,11000000000000000,0100,MO,33,0820,17824,,DUX5910,MO,CAM1554,AU,,,CO,,,,
"POINT (-46.736225 -23.554611)",,D111101923,22589,,588,,2011/11/05,2030,2,D,,72,9946,,,21000000000000000,0001,FL,40,0001,22589,,EJR3575,MO,HCG7276,AU,HCJ1877,AU,CH,,,,
"POINT EMPTY",,D111101924,06361,,4900,,2011/11/06,1400,2,D,,74,4657,,,11000000000000000,0001,FL,29,0001,06361,,,AU,DAC7928,MO,,,CO,,,,
"POINT EMPTY",,D111101925,21629,,708,,2011/11/11,0220,2,D,,33,6845,B,,10010000000000000,0001,FL,31,0001,21629,,DVL4177,AU,EFW3574,CA,,,CH,,,,
"POINT EMPTY",,D111101928,00855,16913,,,2011/11/15,0630,2,D,,51,636,,,01010000000000000,0001,BT,12,0001,00855,16913,CLT5081,MO,,CA,,,CO,,,,
"POINT (-46.588377 -23.526141)",,D111101929,19752,,205,,2011/11/19,1607,2,D,,38,1985,,,11000000000000000,0001,SP,,0001,19752,,EII2804,MO,BZM4464,AU,,,CL,,,,
"POINT (-46.637481 -23.551228)",,D111101930,01700,,10,,2011/11/20,1220,2,D,,09,13272,,,01000000000000000,0101,MC,47,0001,01700,,,MO,,,,,CH,,,,
"POINT EMPTY",,D111101931,09529,,459,,2011/11/25,1800,4,D,,89,7017,,,01000000000000000,0101,CL,29,0001,09529,,DYU8284,MO,,,,,AT,,,,
"POINT (-46.588214 -23.526242)",,D111101932,99949,,2980,,2011/11/25,1530,2,D,,37,7018,,,01010000000000000,0001,CL,19,0001,99949,,,MO,DBB4222,CA,,,QM,,,,
"POINT (-46.691298 -23.724273)",,D111101933,11699,,312,,2011/11/26,0340,2,D,,37,678,,,01000000000000000,0001,CL,17,0002,11699,,,MO,,,,,QM,,,,
"POINT (-46.698781 -23.769257)",,D111101934,16838,,18000,,2011/11/26,2300,2,D,,46,4239,,,01010000000000000,0002,FL,31,0002,16838,,EOL0958,MO,,CA,,,CF,,,,
"POINT (-46.774832 -23.640389)",,D111101935,05885,,0,,2011/11/13,1550,2,D,,14,8877,,,00001000000000000,0001,LP,02,0002,05885,,,BI,,,,,QM,,,,
"POINT (-46.761075 -23.696248)",,D111101937,28370,,963,,2011/11/21,2247,2,D,,19,13327,,,10000000000000000,0001,MC,36,0002,28370,,CQT2049,AU,,,,,CP,,,,
"POINT (-46.796463 -23.68087)",,D111101938,14804,08458,,,2011/11/04,2023,4,D,,78,7115,B,,01000000000000000,0101,BT,44,0002,08815,14804,EXA9335,MO,,,,,AT,,,,
"POINT (-46.789873 -23.723377)",,D111101939,17464,,,PXR USHIKICHI K,2011/11/07,2030,4,D,,73,11778,B,,01000000000000000,0001,VP,26,0002,17464,,DZM1379,MO,,,,,AT,,,,
"POINT (-46.78498 -23.719352)",,D111101941,14691,,403,,2011/11/14,2130,4,D,,73,11908,B,,10000000000000000,0001,MC,83,0002,14691,,EJC5611,AU,,,,,AT,,,,
"POINT EMPTY",,D111101943,11491,,27,,2011/11/17,0136,4,D,,14,8974,,,00010000000000000,0001,BT,40,0002,11491,,HTP1744,CA,,,,,AT,,,,
"POINT (-46.73332 -23.643559)",,D111101944,04561,,8947,,2011/11/16,2100,4,D,,07,8682,,,10000000000000000,0001,TT,06,0003,29772,,EMS4702,AU,,,,,AT,,,,
"POINT EMPTY",,D111101945,13014,,16500,,2011/11/18,0600,4,D,,89,648,C,,11000000000100000,0001,PB,40,0003,13014,,DNU6667,AU,EQN8171,CM,EJP6789,MO,AT,,,,
"POINT (-46.652145 -23.666545)",,D111101946,07061,,83800,,2011/11/25,2310,4,D,,73,12287,,,10000000000000000,0001,RV,38,0003,07061,,DIP0366,AU,,,,,AT,,,,
"POINT EMPTY",,D111101947,27099,,229,,2011/11/27,2355,4,D,,09,13720,,,10010000000000000,0101,RV,36,0003,27099,,DTA1573,AU,CUC7677,CA,,,AT,,,,
"POINT EMPTY",,D111101948,19764,,,NC,2011/11/04,2238,4,D,,78,7118,,,00000000000000010,0001,VM,17,0003,19764,,,SI,,,,,AT,,,,
"POINT (-46.613025 -23.644398)",,D111101949,07061,,85000,,2011/11/14,0400,2,D,,73,11857,,,00001000000000010,0001,RV,38,0003,07061,,,SI,,BI,,,CO,,,,
"POINT (-46.653865 -23.680904)",,D111101953,27099,,230,,2011/11/15,0035,2,D,,9,13073,,,11000000000000000,0001,RV,36,0004,27099,,BRT3551,MO,DRQ1089,AU,,,CO,,,,
"POINT (-46.70354 -23.74045)",,D111101954,10036,,249,,2011/11/02,2045,2,D,,101,5903,,,01000000000000000,0001,CS,30,0004,10036,,EQS0783,MO,,,,,QM,,,,
"POINT (-46.76031 -23.670877)",,D111101955,19490,37827,,,2011/11/03,0830,2,D,,85,1294,,,00010000000000000,0001,CS,30,0004,19490,37827,KKO6236,CA,,,,,QD,,,,
"POINT (-46.460225 -23.630367)",,D111101956,63314,,100,,2011/11/04,0330,2,D,,37,9913,,,01000000000000000,0001,CL,29,0004,63314,,,MO,,,,,TB,,,,
"POINT (-46.465945 -23.499045)",,D111101957,04753,,,NC,2011/11/02,1800,2,D,,100,11207,,,01100000000000000,0001,CS,32,0004,04753,,,MO,,ON,,,CO,,,,
"POINT EMPTY",,D111101958,09529,,8804,,2011/11/06,0126,2,D,,47,9946,,,01000000000000000,0002,CL,29,0004,09529,,DZO4027,MO,,,,,CH,,,,
"POINT (-46.387878 -23.485902)",,D111101959,38481,,526,,2011/11/06,2115,2,D,,100,9977,,,01000000000000000,0101,CL,32,0004,38481,,EXA4930,MO,,,,,CH,,,,
"POINT (-46.516398 -23.569515)",,D111101960,12403,,9000,,2011/11/06,2320,2,D,,100,9982,,,01000000000000000,0001,CS,42,0004,12403,,EHC7992,MO,,,,,QM,,,,
"POINT (-46.580819 -23.579352)",,D111101961,33015,,5252,,2011/11/07,0720,2,D,,25,1333,,,01010000000000000,0001,CS,76,0004,33015,,DAB8151,MO,DSR6088,CA,,,CT,,,,
"POINT EMPTY",,D111101963,10270,,3580,,2011/11/13,0412,2,D,,92,10219,,,11000000000000000,0101,CL,72,0004,10270,,EBO3112,AU,EXC3127,MO,,,CL,,,,
"POINT EMPTY",,D111101964,14743,08476,,,2011/11/13,1310,2,D,,99,11577,,,01000000000100000,0101,CS,16,0005,08476,14743,EXA5223,MO,DWS0840,CM,,,CO,,,,
"POINT (-46.465436 -23.498651)",,D111101965,01830,17320,,,2011/11/13,1453,2,D,,35,6852,,,11100000000000000,0001,VM,37,0005,01830,17320,DYP5360,MO,DJC1580,ON,ENL2459,AU,CF,,,,
"POINT (-46.411231 -23.514276)",,D111101966,42926,42992,,,2011/11/14,1550,2,D,,25,1456,,,01000000000100000,0001,CS,52,0005,42926,42992,DJI8507,MO,DGA8147,CM,,,CO,,,,
"POINT (-46.413499 -23.494688)",,D111101967,24491,,10500,,2011/11/19,0930,2,D,,97,3842,,,01000000000000000,0001,RV,,0005,24491,,,MO,,,,,QM,,,,
"POINT (-46.411054 -23.511431)",,D111101968,05618,,5000,,2011/11/26,1836,2,D,,83,5109,B,,10000001000000000,0001,IP,27,0005,05618,,CLF7242,AU,DTB1680,OU,,,CO,,,,
"POINT (-46.408156 -23.539324)",,D111101970,20048,,3077,,2011/11/05,0500,4,D,,80,8564,,,01000000000000000,0101,SA,29,0005,20048,,,MO,,,,,AT,,,,
"POINT (-46.416814 -23.536218)",,D111101971,15507,,4612,,2011/11/21,1430,4,D,,85,6398,,,01000000000000000,0001,CS,23,0005,15507,,EXD0276,MO,,,,,AT,,,,
"POINT (-46.576944 -23.560983)",,D111101972,59002,,01,,2011/11/23,2357,4,D,,47,10622,,,00000000000000010,0001,CL,29,0005,59002,,,SI,,,,,AT,,,,
"POINT (-46.609021 -23.454289)",,D111101973,63088,,512,,2011/11/02,1900,2,D,,69,6888,,,01000000000000000,0001,VP,55,0006,63088,,DOK1522,MO,,,,,QM,,,,
"POINT (-46.431755 -23.510014)",,D111101974,13881,,7250,,2011/11/05,2130,2,D,,63,8161,,,01000000000000000,0001,PE,65,0006,13881,,DLV8865,MO,,,,,CH,,,,
"POINT (-46.40736 -23.544985)",,D111101975,02181,09580,,,2011/11/06,0403,2,D,,66,5981,B,,00010000000000000,0001,VA,20,0006,02181,09580,BYG8713,CA,,,,,TB,,,,
"POINT EMPTY",,D111101976,12993,,,NC,2011/11/05,0009,2,D,,59,8769,,,11000000000000000,0101,PE,43,0006,12993,,,MO,,AU,,,CO,,,,
"POINT (-46.540232 -23.591689)",,D111101977,00841,,278,,2011/11/06,1520,2,D,,41,6997,,,20000000000000000,0101,VP,04,0006,00841,,,AU,EMQ9897,AU,,,CL,,,,
"POINT (-46.699325 -23.726818)",,D111101978,15047,,487,,2011/11/08,1400,4,D,,56,749,,,00010000000000000,0001,VP,33,0006,15047,,EJZ4024,CA,,,,,AT,,,,
"POINT (-46.685615 -23.450334)",,D111101979,98750,,,NC,2011/11/04,1000,4,D,,50,8896,,,00000000000000010,0001,SI,,0006,98750,,,SI,,,,,AT,,,,
"POINT EMPTY",,D111101980,17820,,8256,,2011/11/10,0430,4,D,,50,8936,,,00000000000000010,0001,PE,53,0006,17820,,,SI,,,,,AT,P,,,
"POINT EMPTY",,D111101988,13881,,7353,,2011/11/17,0640,2,D,,62,1791,B,,11000001000000000,0001,PE,65,0007,13881,,,AU,EHT3811,MO,EFV8251,OU,CL,,,,
"POINT EMPTY",,D111101989,04826,,513,,2011/11/20,2330,2,D,,59,9350,,,10000000000000000,0201,PE,86,0007,04826,,DOR8634,AU,,,,,CH,,,,
"POINT (-46.603312 -23.466097)",,D111101990,17820,,3315,,2011/11/21,1143,2,D,,59,1843,,,00011000000000000,0001,PE,53,0007,17820,,NGA3158,CA,,BI,,,CL,,,,
"POINT (-46.68745 -23.458912)",,D111101991,02185,,1,,2011/11/21,1600,2,D,,59,1851,,,10001000000000000,0001,PE,86,0008,02185,,DIZ1229,AU,,BI,,,CO,,,,
"POINT (-46.741366 -23.642675)",,D111101992,01076,16679,,,2011/11/22,0550,4,D,,68,1854,C,,00000001000000000,0001,VA,47,0008,01076,16679,EFU5307,OU,,,,,AT,,,,
"POINT (-46.720085 -23.636945)",,D111101994,11542,75424,,,2011/11/22,1700,2,D,,68,9425,B,,00010000000000000,0001,VA,47,0008,11542,75424,CPR5246,CA,,,,,CH,,,,
"POINT (-46.540522 -23.505856)",,D111101995,27094,,3874,,2011/11/23,1022,2,D,,30,823,,,01010000000100000,0001,BR,82,0008,27094,,EIE2716,MO,DBQ3354,CA,DSI4576,CM,QM,,,,
"POINT (-46.568962 -23.48396)",,D111101996,66883,,16,,2011/11/27,1915,2,D,,10,12410,,,10000000000000000,0101,MC,22,0008,66883,,CCY5750,AU,,,,,CH,,,,
"POINT (-46.637374 -23.546513)",,D111101998,20783,,10,,2011/11/30,1910,2,D,,50,9672,B,,10001000000000000,0001,PE,53,0008,20783,,DMS3371,AU,,BI,,,CO,,,,
"POINT EMPTY",,D111101999,16443,,224,,2011/11/02,1849,4,D,,44,5912,,,10000000000000000,0301,VA,50,0008,16443,,CAO2139,AU,,,,,AT,,,,
"POINT EMPTY",,D111102002,33667,,,NC,2011/11/23,0200,4,D,,77,8760,,,00000000000000010,0001,CT,02,0010,33667,,,SI,,,,,AT,,,,
"POINT (-46.588341 -23.585438)",,D111102006,19708,,4225,,2011/11/22,1035,4,D,,42,3564,C,,10000000000000000,0001,VP,26,0010,19708,,DZK2849,AU,,,,,AT,,,,
"POINT (-46.471923 -23.613451)",,D111102010,15507,,2900,,2011/11/30,1610,2,D,,85,6662,,,01000000000000000,0001,CS,23,0010,15507,,EXG3537,MO,,,,,CH,,,,
"POINT EMPTY",,D111102012,65066,,75,,2011/11/27,2215,4,D,,13,1812,,,01000000000000000,0001,FL,40,0011,65066,,,MO,,,,,AT,,,,
"POINT (-46.71479 -23.658779)",,D111100116,19764,11288,,,2011/11/29,0930,2,D,,05,10667,,,11000000000000000,0100,PA,,0115,11288,19764,,AU,DEK0647,MO,,,CO,,,,
"POINT (-46.555264 -23.538215)",,D111101969,02235,10041,,,2011/11/25,0558,2,D,,97,3873,,,01100000000000000,0101,PA,,0005,02235,05197,AQS5185,MO,ELQ6545,ON,,,CO,,,,
"POINT (-46.755675 -23.555508)",,D111102004,17824,,13000,,2011/11/26,0310,2,D,,69,7567,,,11000000000000000,0001,MO,,0010,17824,,CBQ2480,AU,EGZ5373,MO,,,CO,,,,
"POINT (-46.401096 -23.535105)",,D111101993,18151,,1472,,2011/11/20,1400,2,D,,53,12086,B,,21000000000000000,0101,SP,,0008,18151,,EJQ3560,MO,DPA8369,AU,CIM3328,AU,CF,,,,
"POINT (-46.485266 -23.545988)",,D111101074,15425,41766,,,2011/11/20,0630,2,D,,72,10434,,,11000000000000000,0100,FL,,0429,15425,41766,COB3865,AU,DOP7881,MO,,,CO,,,,
"POINT (-46.673524 -23.595914)",,D111101495,09387,,,PXCOM EST ITAP,2011/11/24,1700,2,D,,92,1618,,,11000000000000000,0100,CL,,0619,09387,,DPU1151,MO,DEM0177,AU,,,CO,,,,
"POINT EMPTY",,D111101347,06238,,16697,,2011/11/09,0800,2,D,,11,1383,,,11000000000000000,0100,PB,,0601,13014,,EJQ9094,MO,DTB5739,AU,,,CT,,,,
"POINT (-46.735671 -23.574263)",,D111102011,02429,,1234,,2011/11/04,0700,2,D,,62,1596,,,01100000000000000,0001,PE,,0010,02429,,DYY0104,MO,DTE3436,ON,,,CO,,,,
"POINT (-46.578118 -23.550041)",,D111101981,09512,,1987,,2011/11/10,0115,2,D,,73,11716,,,02000000000000000,0101,MC,,0006,09512,,DZP5592,MO,DYV6740,MO,,,CO,,,,
"POINT (-46.690781 -23.570698)",,D111101936,98795,,,SRAV IPIRANGA,2011/11/14,1707,2,D,,03,7511,,,01000000000100000,0001,CT,,0002,98795,,MQX5834,CM,EKI9352,MO,,,CO,,,,
"POINT EMPTY",,D111101926,08483,07500,,,2011/11/10,0530,2,D,,89,8832,,,11000000000000000,0001,CL,,0001,07500,08483,BSP8910,MO,DIE3213,AU,,,CO,,,,
"POINT (-46.664297 -23.628611)",,D111101349,00628,,19547,,2011/11/15,1400,2,D,,11,1468,,,10000000000000100,0200,VM,,0601,00628,,CSE5616,AU,ASK9202,OT,,,CO,,,,
